timestamp,open,high,low,close,volume
2025-10-25 11:30:00,111590.0,111615.2,111516.6,111534.3,324.445
2025-10-25 11:45:00,111534.3,111626.5,111505.4,111522.7,257.756
2025-10-25 12:00:00,111522.6,111618.6,111478.3,111618.5,416.577
2025-10-25 12:15:00,111618.5,111668.0,111600.0,111664.6,445.252
2025-10-25 12:30:00,111664.6,111664.6,111600.0,111664.6,244.695
2025-10-25 12:45:00,111664.6,111903.9,111650.0,111871.5,1699.536
2025-10-25 13:00:00,111871.4,111880.3,111682.0,111731.9,861.416
2025-10-25 13:15:00,111731.8,111816.5,111625.0,111727.2,568.856
2025-10-25 13:30:00,111727.3,111748.6,111512.3,111518.8,926.968
2025-10-25 13:45:00,111518.9,111638.0,111466.0,111626.9,411.601
2025-10-25 14:00:00,111626.8,111725.0,111626.8,111683.3,290.177
2025-10-25 14:15:00,111683.2,111686.5,111572.1,111572.1,488.617
2025-10-25 14:30:00,111572.1,111593.0,111450.0,111580.4,625.477
2025-10-25 14:45:00,111580.4,111580.5,111505.2,111546.6,279.47
2025-10-25 15:00:00,111546.5,111546.6,111349.4,111374.0,1012.143
2025-10-25 15:15:00,111374.1,111455.6,111374.1,111427.0,377.879
2025-10-25 15:30:00,111426.9,111496.0,111354.0,111454.3,432.713
2025-10-25 15:45:00,111454.2,111469.3,111255.2,111340.9,1269.27
2025-10-25 16:00:00,111341.0,111395.4,111094.4,111195.8,2861.532
2025-10-25 16:15:00,111195.8,111250.0,111170.4,111170.4,462.883
2025-10-25 16:30:00,111170.4,111240.0,111170.4,111225.9,215.708
2025-10-25 16:45:00,111225.9,111445.2,111225.8,111323.4,580.032
2025-10-25 17:00:00,111323.4,111420.0,111285.8,111372.7,226.184
2025-10-25 17:15:00,111372.7,111372.7,111275.1,111303.2,193.219
2025-10-25 17:30:00,111303.2,111311.5,111250.6,111278.7,171.688
2025-10-25 17:45:00,111278.7,111322.0,111230.6,111322.0,205.208
2025-10-25 18:00:00,111322.0,111396.3,111263.0,111387.4,238.25
2025-10-25 18:15:00,111387.4,111562.2,111354.4,111558.5,318.885
2025-10-25 18:30:00,111558.6,111682.2,111537.8,111619.9,592.781
2025-10-25 18:45:00,111619.9,111686.0,111540.0,111668.2,473.434
2025-10-25 19:00:00,111668.1,111668.1,111544.6,111547.5,348.29
2025-10-25 19:15:00,111547.5,111616.0,111547.5,111586.6,160.813
2025-10-25 19:30:00,111586.5,111684.3,111551.0,111587.3,311.328
2025-10-25 19:45:00,111587.3,111591.1,111519.9,111574.9,173.75
2025-10-25 20:00:00,111574.9,111607.9,111539.7,111539.7,158.314
2025-10-25 20:15:00,111539.7,111539.8,111475.0,111491.5,164.52
2025-10-25 20:30:00,111491.5,111491.6,111315.4,111424.8,485.466
2025-10-25 20:45:00,111424.9,111472.9,111315.2,111385.2,288.714
2025-10-25 21:00:00,111385.1,111416.5,111336.8,111413.5,220.838
2025-10-25 21:15:00,111413.4,111413.5,111316.3,111357.8,179.997
2025-10-25 21:30:00,111357.7,111364.4,111292.5,111309.5,227.165
2025-10-25 21:45:00,111309.6,111433.4,111291.0,111430.0,146.809
2025-10-25 22:00:00,111430.0,111430.0,111364.6,111368.4,191.362
2025-10-25 22:15:00,111368.4,111466.1,111360.0,111454.1,214.626
2025-10-25 22:30:00,111454.1,111572.6,111454.0,111555.6,258.933
2025-10-25 22:45:00,111555.6,111640.1,111544.0,111567.2,256.706
2025-10-25 23:00:00,111567.3,111623.6,111485.0,111596.2,313.325
2025-10-25 23:15:00,111596.2,111606.1,111509.0,111581.7,238.249
