timestamp,open,high,low,close,volume
2025-10-25 11:30:00,499.92,500.01,498.55,499.33,1764.008
2025-10-25 11:45:00,499.32,500.3,499.32,499.6,1319.69
2025-10-25 12:00:00,499.6,500.6,499.3,500.44,2197.821
2025-10-25 12:15:00,500.43,504.75,500.3,502.29,6806.778
2025-10-25 12:30:00,502.28,507.69,501.63,505.48,9246.725
2025-10-25 12:45:00,505.48,506.22,504.0,506.01,4011.919
2025-10-25 13:00:00,506.01,506.75,505.0,505.14,2812.377
2025-10-25 13:15:00,505.13,507.87,505.03,507.56,3711.758
2025-10-25 13:30:00,507.56,510.31,507.19,508.54,4646.167
2025-10-25 13:45:00,508.54,509.83,507.58,508.7,2190.445
2025-10-25 14:00:00,508.71,509.36,506.37,507.08,2504.094
2025-10-25 14:15:00,507.08,507.87,506.24,507.01,1460.159
2025-10-25 14:30:00,507.01,507.93,506.7,506.88,1148.918
2025-10-25 14:45:00,506.87,507.6,506.29,507.13,859.294
2025-10-25 15:00:00,507.12,507.59,506.61,507.14,1549.861
2025-10-25 15:15:00,507.14,508.21,506.87,507.81,1162.719
2025-10-25 15:30:00,507.8,508.02,506.47,506.67,1474.16
2025-10-25 15:45:00,506.66,506.95,505.48,506.56,1544.608
2025-10-25 16:00:00,506.56,507.16,505.39,505.45,1908.18
2025-10-25 16:15:00,505.46,506.51,505.44,505.74,1055.779
2025-10-25 16:30:00,505.74,506.06,504.21,505.66,1741.66
2025-10-25 16:45:00,505.66,506.33,505.23,505.61,885.405
2025-10-25 17:00:00,505.61,507.42,505.61,507.18,879.97
2025-10-25 17:15:00,507.18,508.43,507.08,508.18,895.009
2025-10-25 17:30:00,508.18,508.33,506.53,506.78,609.149
2025-10-25 17:45:00,506.79,507.15,506.48,506.96,432.504
2025-10-25 18:00:00,506.95,506.97,506.19,506.89,863.652
2025-10-25 18:15:00,506.89,506.9,506.13,506.84,410.26
2025-10-25 18:30:00,506.84,508.25,506.81,507.85,1147.361
2025-10-25 18:45:00,507.87,508.33,507.3,507.77,1293.332
2025-10-25 19:00:00,507.77,507.84,506.19,506.22,1104.206
2025-10-25 19:15:00,506.22,507.2,505.95,507.02,591.292
2025-10-25 19:30:00,507.02,507.66,506.82,506.88,582.183
2025-10-25 19:45:00,506.88,506.96,506.16,506.93,478.667
2025-10-25 20:00:00,506.93,507.57,506.71,507.54,963.652
2025-10-25 20:15:00,507.5,508.1,506.86,506.88,542.912
2025-10-25 20:30:00,506.88,507.25,506.13,507.05,745.325
2025-10-25 20:45:00,507.04,507.31,506.32,506.46,525.327
2025-10-25 21:00:00,506.47,507.12,505.9,506.17,897.767
2025-10-25 21:15:00,506.18,506.85,505.87,506.13,568.04
2025-10-25 21:30:00,506.13,506.13,505.28,505.71,567.496
2025-10-25 21:45:00,505.71,506.81,505.32,506.81,395.433
2025-10-25 22:00:00,506.81,506.81,505.03,505.11,720.753
2025-10-25 22:15:00,505.1,505.75,504.39,505.7,1387.909
2025-10-25 22:30:00,505.71,511.76,505.57,508.72,7577.084
2025-10-25 22:45:00,508.72,509.4,507.92,509.04,2382.574
2025-10-25 23:00:00,509.03,510.25,508.66,509.61,3229.804
2025-10-25 23:15:00,509.62,510.01,508.23,508.74,1526.107
2025-10-25 23:30:00,508.74,509.09,508.11,508.32,1136.701
2025-10-25 23:45:00,508.32,508.35,506.8,507.56,1632.57
2025-10-26 00:00:00,507.56,508.92,507.52,508.92,1802.444
2025-10-26 00:15:00,508.92,510.1,508.81,509.9,2310.251
2025-10-26 00:30:00,509.89,511.16,509.85,510.41,3196.231
2025-10-26 00:45:00,510.41,514.3,509.13,512.17,10751.746
2025-10-26 01:00:00,512.16,514.69,511.88,514.01,4375.063
2025-10-26 01:15:00,514.02,514.25,512.0,512.64,1962.245
2025-10-26 01:30:00,512.64,512.64,509.71,510.45,2142.685
2025-10-26 01:45:00,510.44,510.94,509.17,510.41,1909.514
2025-10-26 02:00:00,510.4,517.6,510.01,513.03,11427.451
2025-10-26 02:15:00,513.02,513.78,511.05,511.68,2336.798
2025-10-26 02:30:00,511.69,511.81,510.65,510.85,2037.604
2025-10-26 02:45:00,510.85,511.22,508.24,509.07,2882.844
2025-10-26 03:00:00,509.07,509.77,508.58,509.14,2076.761
2025-10-26 03:15:00,509.15,509.36,508.7,508.95,882.842
2025-10-26 03:30:00,508.95,509.41,508.41,508.75,1018.349
2025-10-26 03:45:00,508.74,508.98,507.68,508.02,1337.926
2025-10-26 04:00:00,508.02,511.29,507.63,510.92,2959.324
2025-10-26 04:15:00,510.92,511.06,509.72,509.73,1335.801
2025-10-26 04:30:00,509.73,510.37,509.42,509.9,1037.064
2025-10-26 04:45:00,509.9,511.07,509.75,510.69,716.453
2025-10-26 05:00:00,510.69,511.53,510.02,511.37,1025.744
2025-10-26 05:15:00,511.37,511.63,510.91,510.92,1067.76
2025-10-26 05:30:00,510.92,511.19,510.12,510.8,970.458
2025-10-26 05:45:00,510.8,511.21,510.66,510.66,760.89
2025-10-26 06:00:00,510.66,510.66,510.3,510.49,496.406
2025-10-26 06:15:00,510.48,511.07,510.32,510.78,661.92
2025-10-26 06:30:00,510.78,510.78,509.29,509.54,852.449
2025-10-26 06:45:00,509.54,510.39,509.48,510.08,788.355
2025-10-26 07:00:00,510.07,510.55,509.75,510.45,653.471
2025-10-26 07:15:00,510.44,516.83,510.41,516.08,7665.615
2025-10-26 07:30:00,516.07,518.44,515.87,517.98,4751.399
2025-10-26 07:45:00,517.98,518.88,517.32,518.21,2629.312
2025-10-26 08:00:00,518.21,518.79,517.43,518.3,2258.908
2025-10-26 08:15:00,518.29,518.48,517.01,518.25,2035.373
2025-10-26 08:30:00,518.24,518.45,516.47,516.75,1567.796
2025-10-26 08:45:00,516.75,517.51,516.62,517.15,1717.784
2025-10-26 09:00:00,517.15,518.31,517.03,517.91,2014.306
2025-10-26 09:15:00,517.9,521.56,517.73,520.95,5325.286
2025-10-26 09:30:00,520.96,522.72,519.23,521.88,6329.766
2025-10-26 09:45:00,521.94,523.68,520.56,523.02,6950.875
2025-10-26 10:00:00,523.02,523.47,522.38,523.09,1871.357
2025-10-26 10:15:00,523.09,525.05,522.76,524.21,2441.994
2025-10-26 10:30:00,524.22,524.58,520.82,521.69,3124.653
2025-10-26 10:45:00,521.68,522.17,520.65,521.58,1640.866
2025-10-26 11:00:00,521.58,526.03,521.5,524.2,4707.486
2025-10-26 11:15:00,524.21,525.41,523.91,524.78,1739.502
2025-10-26 11:30:00,524.78,534.16,524.78,532.56,14363.389
